id,snapshot_time,coin,bid_volume,ask_volume,book_imbalance,best_bid,best_ask,spread_avg,buy_aggressor_vol,sell_aggressor_vol,net_aggressor_flow,num_trades,total_volume,whale_buy_vol,whale_sell_vol,whale_net_flow,whale_trade_count,large_trade_count,book_updates
3178,2026-02-17T23:12:00,BTC,26.96,43.79,0.472211,67417.0,67418.0,1.194444,1.31,3.52,-2.21,156,4.83,0.44,0.3,0.14,37,1,108
3179,2026-02-17T23:13:00,HYPE,4203.21,7822.2,0.371477,29.486,29.487,0.00167,17436.72,3545.94,13890.78,174,20982.66,191.0,532.5,-341.5,43,5,109
3180,2026-02-17T23:13:00,BTC,45.97,34.01,0.585406,67400.0,67401.0,1.275229,0.1,0.96,-0.86,130,1.06,0.01,0.08,-0.08,34,0,109
3181,2026-02-17T23:14:00,HYPE,7005.39,6220.8,0.470145,29.49,29.497,0.001701,1456.52,374.35,1082.17,85,1830.87,191.38,674.0,-482.62,36,0,107
3182,2026-02-17T23:14:00,BTC,75.88,27.55,0.587951,67420.0,67421.0,1.009346,0.38,0.52,-0.14,87,0.9,0.01,0.07,-0.06,21,0,107
3183,2026-02-17T23:15:00,HYPE,7441.29,3338.4,0.572976,29.501,29.502,0.001147,2261.67,130.42,2131.25,55,2392.09,191.0,129.16,61.84,20,1,109
3184,2026-02-17T23:15:00,BTC,140.34,10.16,0.5344,67434.0,67435.0,1.110092,1.15,2.74,-1.58,118,3.89,0.01,0.05,-0.04,14,1,109
3185,2026-02-17T23:16:00,HYPE,5162.48,3283.08,0.652848,29.518,29.519,0.001413,1241.13,145.3,1095.83,77,1386.43,191.0,129.16,61.84,23,0,109
3186,2026-02-17T23:16:00,BTC,33.6,49.81,0.550916,67448.0,67449.0,1.055046,3.76,0.25,3.51,143,4.01,0.01,0.27,-0.26,16,0,109
3187,2026-02-17T23:17:00,HYPE,4363.32,3167.1,0.604851,29.548,29.549,0.0014,769.21,279.87,489.34,98,1049.08,191.39,216.11,-24.72,27,0,110
3188,2026-02-17T23:17:00,BTC,35.17,35.55,0.643587,67527.0,67528.0,1.081818,6.41,1.24,5.17,215,7.66,0.01,0.84,-0.84,17,2,110
3189,2026-02-17T23:18:00,HYPE,6552.69,4593.2,0.627404,29.557,29.558,0.00116,972.57,349.02,623.55,84,1321.59,190.61,214.56,-23.95,30,0,106
3190,2026-02-17T23:18:00,BTC,95.48,19.66,0.533698,67534.0,67535.0,1.188679,3.94,0.71,3.22,154,4.65,0.01,0.39,-0.38,14,1,106
3191,2026-02-17T23:19:00,HYPE,3522.84,3749.96,0.552241,29.564,29.565,0.00108,495.81,154.92,340.89,57,650.73,263.24,173.65,89.59,38,0,112
3192,2026-02-17T23:19:00,BTC,37.65,49.01,0.476394,67531.0,67532.0,1.116071,0.65,0.15,0.5,115,0.79,0.01,0.05,-0.04,14,0,112
3193,2026-02-17T23:20:00,HYPE,4482.22,4282.77,0.583676,29.557,29.558,0.001174,305.49,275.06,30.43,47,580.55,191.0,129.94,61.06,25,0,109
3194,2026-02-17T23:20:00,BTC,26.91,55.65,0.629569,67537.0,67538.0,1.036697,0.07,0.12,-0.05,58,0.19,0.01,0.05,-0.04,11,0,109
3195,2026-02-17T23:21:00,HYPE,4639.41,3072.96,0.595272,29.598,29.599,0.001283,1077.69,568.41,509.28,99,1646.1,192.59,130.91,61.68,32,0,106
3196,2026-02-17T23:21:00,BTC,54.39,34.09,0.6153,67541.0,67542.0,1.0,0.03,0.1,-0.08,38,0.13,0.01,0.05,-0.04,15,0,106
3197,2026-02-17T23:22:00,HYPE,5320.99,4740.83,0.520581,29.616,29.617,0.001477,2397.57,410.54,1987.03,131,2808.11,1880.32,587.67,1292.65,70,0,109
3198,2026-02-17T23:22:00,BTC,31.94,38.19,0.533126,67551.0,67552.0,1.036697,8.94,0.23,8.71,141,9.17,0.59,0.36,0.23,18,3,109
3199,2026-02-17T23:23:00,HYPE,3857.47,5554.42,0.520794,29.623,29.624,0.001075,489.65,142.57,347.08,62,632.22,191.2,129.16,62.04,18,0,106
3200,2026-02-17T23:23:00,BTC,10.44,78.67,0.562843,67580.0,67581.0,1.103774,1.94,7.35,-5.41,210,9.29,3.08,0.05,3.03,25,2,106
3201,2026-02-17T23:24:00,HYPE,4523.66,4784.76,0.429402,29.587,29.588,0.001569,265.59,594.86,-329.27,59,860.45,191.87,129.16,62.71,24,0,109
3202,2026-02-17T23:24:00,BTC,41.88,32.33,0.423996,67537.0,67538.0,1.036697,0.53,0.21,0.33,72,0.74,0.01,0.05,-0.04,16,0,109
3203,2026-02-17T23:25:00,HYPE,8111.07,5183.15,0.456366,29.598,29.599,0.001457,333.92,181.31,152.61,53,515.23,257.57,129.17,128.4,37,0,105
3204,2026-02-17T23:25:00,BTC,137.25,13.97,0.400089,67540.0,67541.0,1.019048,1.63,3.31,-1.69,113,4.94,0.01,0.05,-0.04,22,2,105
3205,2026-02-17T23:26:00,HYPE,4117.65,3199.78,0.477693,29.602,29.603,0.001352,1127.94,260.98,866.96,79,1388.92,226.5,129.15,97.35,25,0,108
3206,2026-02-17T23:26:00,BTC,73.89,31.95,0.481841,67526.0,67527.0,1.064815,0.1,1.84,-1.74,170,1.94,0.01,0.04,-0.03,19,1,108
3207,2026-02-17T23:27:00,HYPE,6694.95,4299.25,0.543751,29.626,29.627,0.001156,333.24,302.17,31.07,64,635.41,295.57,129.16,166.41,34,0,109
3208,2026-02-17T23:27:00,BTC,48.35,25.07,0.608645,67543.0,67544.0,1.0,0.26,0.5,-0.25,62,0.76,0.01,0.05,-0.05,15,0,109
3209,2026-02-17T23:28:00,HYPE,4848.2,4545.27,0.451739,29.582,29.583,0.001259,2846.54,241.44,2605.1,95,3087.98,2694.82,581.85,2112.97,66,0,108
3210,2026-02-17T23:28:00,BTC,57.37,28.56,0.42388,67463.0,67464.0,1.157407,0.3,2.54,-2.23,159,2.84,0.01,0.05,-0.04,19,1,108
3211,2026-02-17T23:29:00,HYPE,4392.03,3841.0,0.519847,29.581,29.582,0.001291,231.97,130.42,101.55,40,362.39,192.35,139.3,53.05,29,0,110
3212,2026-02-17T23:29:00,BTC,32.42,53.14,0.523613,67423.0,67424.0,1.172727,1.26,1.8,-0.54,148,3.06,0.01,0.05,-0.04,16,1,110
3213,2026-02-17T23:30:00,HYPE,5727.56,5418.04,0.532792,29.552,29.553,0.001264,256.24,8156.93,-7900.69,132,8413.17,1413.43,129.15,1284.28,29,0,106
3214,2026-02-17T23:30:00,BTC,26.69,44.63,0.576285,67418.0,67419.0,1.04717,0.55,2.99,-2.43,101,3.54,0.01,0.06,-0.06,17,3,106
3215,2026-02-17T23:31:00,HYPE,5649.88,3812.39,0.479812,29.535,29.536,0.001927,607.65,1352.12,-744.47,97,1959.77,477.79,129.17,348.62,35,0,110
3216,2026-02-17T23:31:00,BTC,39.57,30.8,0.532968,67392.0,67393.0,1.027273,0.59,2.67,-2.08,245,3.26,0.01,0.05,-0.04,16,1,110
3217,2026-02-17T23:32:00,HYPE,5423.94,4105.03,0.501335,29.576,29.577,0.00138,437.39,134.92,302.47,66,572.31,248.79,129.16,119.63,41,0,108
3218,2026-02-17T23:32:00,BTC,60.65,27.51,0.716745,67421.0,67422.0,1.018519,0.88,2.31,-1.44,90,3.19,0.01,0.05,-0.04,13,1,108
3219,2026-02-17T23:33:00,HYPE,4749.42,6582.63,0.469916,29.564,29.565,0.001215,318.31,132.51,185.8,45,450.82,192.36,129.17,63.19,25,0,107
3220,2026-02-17T23:33:00,BTC,37.4,38.8,0.555682,67413.0,67414.0,1.028037,0.76,1.07,-0.31,76,1.83,0.01,0.04,-0.03,18,1,107
3221,2026-02-17T23:34:00,HYPE,2955.35,7530.35,0.392254,29.547,29.548,0.001459,447.31,243.95,203.36,71,691.26,192.95,129.16,63.79,30,0,109
3222,2026-02-17T23:34:00,BTC,19.89,42.23,0.606596,67399.0,67400.0,1.137615,5.12,1.48,3.65,153,6.6,0.01,0.06,-0.05,16,1,109
3223,2026-02-17T23:35:00,HYPE,4523.05,4999.81,0.485284,29.552,29.553,0.002037,261.27,296.57,-35.3,42,557.84,191.58,129.15,62.43,21,0,108
3224,2026-02-17T23:35:00,BTC,115.71,15.61,0.669109,67435.0,67436.0,1.046296,1.46,4.36,-2.9,112,5.82,0.01,0.05,-0.04,21,3,108
3225,2026-02-17T23:36:00,HYPE,4467.25,4116.7,0.496415,29.561,29.562,0.001241,329.03,199.21,129.82,41,528.24,192.35,129.17,63.18,20,0,108
3226,2026-02-17T23:36:00,BTC,53.47,28.41,0.573434,67453.0,67454.0,1.12963,3.77,0.17,3.6,142,3.94,0.01,0.27,-0.27,17,1,108
3227,2026-02-17T23:37:00,HYPE,4478.91,4719.48,0.438335,29.569,29.57,0.001296,233.24,134.61,98.63,50,367.85,195.35,129.16,66.19,29,0,108
3228,2026-02-17T23:37:00,BTC,101.91,22.21,0.709924,67481.0,67482.0,1.009259,0.88,2.75,-1.87,92,3.63,0.01,0.27,-0.26,17,1,108
3229,2026-02-17T23:38:00,HYPE,3293.8,3278.52,0.451255,29.575,29.576,0.001174,289.09,209.63,79.46,66,498.72,196.7,129.16,67.54,29,0,109
3230,2026-02-17T23:38:00,BTC,33.79,46.87,0.592119,67503.0,67504.0,1.036697,0.43,1.91,-1.48,110,2.34,0.01,0.04,-0.04,16,2,109
3231,2026-02-17T23:39:00,HYPE,4466.36,3373.3,0.454406,29.512,29.513,0.001991,233.62,4712.79,-4479.17,161,4946.41,1158.2,129.16,1029.04,44,0,110
3232,2026-02-17T23:39:00,BTC,65.26,18.87,0.486467,67442.0,67443.0,1.190909,0.88,0.89,-0.01,106,1.77,0.01,0.05,-0.04,17,0,110
3233,2026-02-17T23:40:00,HYPE,5064.47,5532.93,0.500212,29.523,29.531,0.001413,355.31,247.04,108.27,69,602.35,209.61,129.16,80.45,29,0,109
3234,2026-02-17T23:40:00,BTC,127.21,143.5,0.586949,67449.0,67450.0,1.0,0.09,114.82,-114.73,128,114.91,0.01,0.07,-0.06,19,40,109
3235,2026-02-17T23:41:00,HYPE,2924.04,3879.87,0.516176,29.554,29.555,0.001173,519.44,131.44,388.0,57,650.88,191.96,172.55,19.41,27,0,110
3236,2026-02-17T23:41:00,BTC,73.17,17.74,0.734354,67488.0,67489.0,1.090909,7.13,15.8,-8.67,151,22.93,0.01,0.27,-0.26,22,10,110
3237,2026-02-17T23:42:00,HYPE,4727.33,5372.84,0.517568,29.564,29.565,0.001552,259.34,173.17,86.17,66,432.51,284.02,168.1,115.92,37,0,105
3238,2026-02-17T23:42:00,BTC,36.5,74.85,0.53053,67497.0,67498.0,1.180952,7.64,7.6,0.04,100,15.24,0.01,0.04,-0.04,20,7,105
3239,2026-02-17T23:43:00,HYPE,3719.33,4458.06,0.501193,29.57,29.571,0.001376,562.84,196.38,366.46,66,759.22,192.35,215.77,-23.42,33,0,109
3240,2026-02-17T23:43:00,BTC,61.16,19.34,0.56479,67469.0,67470.0,1.009174,1.96,1.14,0.82,107,3.11,0.01,0.05,-0.04,15,1,109
3241,2026-02-17T23:44:00,HYPE,4504.46,5963.97,0.46419,29.585,29.59,0.001406,575.15,196.81,378.34,65,771.96,192.35,164.28,28.07,29,0,106
3242,2026-02-17T23:44:00,BTC,54.01,33.46,0.68121,67495.0,67496.0,1.028302,4.72,0.66,4.06,84,5.39,0.01,0.05,-0.04,13,3,106
3243,2026-02-17T23:45:00,HYPE,4373.64,4903.79,0.399496,29.592,29.594,0.001131,420.36,192.81,227.55,65,613.17,191.97,220.53,-28.56,32,0,107
3244,2026-02-17T23:45:00,BTC,128.33,17.29,0.604852,67504.0,67505.0,1.046729,4.81,3.83,0.98,91,8.64,0.01,0.09,-0.08,18,5,107
3245,2026-02-17T23:46:00,HYPE,3080.53,4701.32,0.446472,29.599,29.6,0.00138,704.59,525.78,178.81,84,1230.37,191.95,173.97,17.98,28,0,108
3246,2026-02-17T23:46:00,BTC,48.49,37.72,0.561298,67505.0,67506.0,1.037037,5.29,0.15,5.14,126,5.44,2.97,0.05,2.92,25,2,108
3247,2026-02-17T23:47:00,HYPE,3793.21,4868.68,0.432396,29.586,29.587,0.001736,208.51,489.04,-280.53,73,697.55,335.88,175.06,160.82,42,0,110
3248,2026-02-17T23:47:00,BTC,48.17,38.43,0.510676,67503.0,67504.0,1.018182,0.03,3.17,-3.14,67,3.2,0.01,3.01,-3.01,25,1,110
3249,2026-02-17T23:48:00,HYPE,5448.71,5322.43,0.471259,29.603,29.604,0.00125,336.09,187.91,148.18,61,524.0,192.35,129.15,63.2,36,0,108
3250,2026-02-17T23:48:00,BTC,74.0,20.46,0.683026,67521.0,67522.0,1.0,6.36,0.19,6.17,98,6.55,0.01,0.04,-0.04,14,3,108
3251,2026-02-17T23:49:00,HYPE,2798.56,3370.74,0.450253,29.584,29.589,0.001736,837.74,794.93,42.81,93,1632.67,451.0,129.55,321.45,36,0,110
3252,2026-02-17T23:49:00,BTC,36.18,38.87,0.590606,67517.0,67518.0,1.118182,4.52,0.98,3.54,138,5.49,0.01,0.17,-0.16,16,2,110
3253,2026-02-17T23:50:00,HYPE,2634.08,3210.2,0.463107,29.557,29.558,0.001533,204.07,371.31,-167.24,63,575.38,191.97,181.17,10.8,34,0,107
3254,2026-02-17T23:50:00,BTC,104.26,20.61,0.740764,67501.0,67502.0,1.214953,5.39,0.75,4.65,144,6.14,0.01,0.04,-0.04,14,4,107
3255,2026-02-17T23:51:00,HYPE,3617.63,5490.13,0.499223,29.559,29.56,0.001609,205.6,130.86,74.74,36,336.46,191.95,129.16,62.79,23,0,110
3256,2026-02-17T23:51:00,BTC,58.78,26.13,0.632175,67505.0,67506.0,1.0,6.17,0.06,6.11,52,6.23,0.01,0.05,-0.04,16,5,110
3257,2026-02-17T23:52:00,HYPE,4423.94,4146.71,0.468551,29.562,29.564,0.001725,212.17,137.14,75.03,41,349.31,191.97,202.33,-10.36,29,0,109
3258,2026-02-17T23:52:00,BTC,86.75,20.96,0.644928,67508.0,67509.0,1.018349,3.55,0.38,3.17,64,3.93,0.01,0.05,-0.04,18,2,109
3259,2026-02-17T23:53:00,HYPE,4934.09,2998.79,0.492459,29.609,29.61,0.001615,350.03,192.18,157.85,73,542.21,209.05,129.17,79.88,29,0,109
3260,2026-02-17T23:53:00,BTC,61.14,28.04,0.645752,67546.0,67547.0,1.220183,22.89,0.75,22.14,208,23.64,0.01,0.05,-0.04,16,8,109
3261,2026-02-17T23:54:00,HYPE,3199.88,5567.37,0.440951,29.608,29.609,0.001422,259.78,158.21,101.57,51,417.99,254.45,129.16,125.29,32,0,109
3262,2026-02-17T23:54:00,BTC,56.17,33.01,0.508898,67504.0,67505.0,1.027523,0.03,6.28,-6.25,83,6.31,0.01,0.05,-0.04,17,2,109
3263,2026-02-17T23:55:00,HYPE,4454.07,4210.76,0.39318,29.59,29.591,0.00125,197.03,288.23,-91.2,51,485.26,192.36,129.16,63.2,22,0,108
3264,2026-02-17T23:55:00,BTC,69.36,28.82,0.677633,67486.0,67487.0,1.027778,0.59,5.59,-4.99,89,6.18,0.12,0.04,0.08,18,3,108
3265,2026-02-17T23:56:00,HYPE,3295.4,7038.65,0.450846,29.597,29.598,0.001349,202.83,332.21,-129.38,48,535.04,233.64,179.88,53.76,34,0,109
3266,2026-02-17T23:56:00,BTC,73.17,22.47,0.715964,67497.0,67498.0,1.055046,13.34,0.88,12.46,107,14.21,0.01,0.05,-0.04,17,6,109
3267,2026-02-17T23:57:00,HYPE,4978.07,3796.2,0.4851,29.604,29.605,0.001314,1239.03,692.2,546.83,76,1931.23,306.3,129.16,177.14,34,0,105
3268,2026-02-17T23:57:00,BTC,59.84,30.19,0.714691,67524.0,67525.0,1.028571,6.37,0.11,6.26,83,6.48,0.01,0.05,-0.04,16,2,105
3269,2026-02-17T23:58:00,HYPE,5008.62,4835.32,0.475667,29.603,29.604,0.001358,221.14,258.71,-37.57,35,479.85,192.36,130.82,61.54,26,0,106
3270,2026-02-17T23:58:00,BTC,99.16,21.2,0.654826,67516.0,67517.0,1.0,0.37,0.42,-0.05,57,0.79,0.01,0.05,-0.05,17,0,106
3271,2026-02-17T23:59:00,HYPE,4542.94,3684.43,0.438933,29.558,29.559,0.0013,196.27,199.58,-3.31,51,395.85,192.35,145.07,47.28,32,0,110
3272,2026-02-17T23:59:00,BTC,41.58,43.66,0.587424,67498.0,67499.0,1.072727,0.1,1.74,-1.64,68,1.84,0.01,0.05,-0.04,15,1,110
3273,2026-02-18T00:00:00,HYPE,2564.09,6578.49,0.402124,29.49,29.491,0.002318,195.59,4264.9,-4069.31,203,4460.49,690.63,630.09,60.54,58,0,110
3274,2026-02-18T00:00:00,BTC,57.19,16.71,0.421344,67480.0,67481.0,1.009091,0.35,0.33,0.02,73,0.68,0.01,0.05,-0.04,22,0,110
3275,2026-02-18T00:01:00,HYPE,3380.18,7600.11,0.346677,29.464,29.465,0.0023,2044.56,2334.44,-289.88,346,4379.0,191.96,400.58,-208.62,36,0,110
3276,2026-02-18T00:01:00,BTC,120.35,29.17,0.639297,67502.0,67515.0,1.154545,13.27,3.88,9.39,185,17.16,0.01,0.05,-0.04,16,3,110
3277,2026-02-18T00:02:00,HYPE,6042.08,3223.64,0.423778,29.471,29.472,0.002018,2456.75,827.88,1628.87,158,3284.63,192.36,201.96,-9.6,33,1,109
3278,2026-02-18T00:02:00,BTC,63.23,25.46,0.708324,67546.0,67547.0,1.155963,17.94,0.52,17.42,110,18.46,0.01,0.05,-0.05,15,8,109
3279,2026-02-18T00:03:00,HYPE,5263.23,3415.99,0.46625,29.491,29.493,0.001784,8204.39,941.91,7262.48,194,9146.3,5048.96,216.8,4832.16,75,0,111
3280,2026-02-18T00:03:00,BTC,35.86,33.19,0.531435,67544.0,67545.0,1.036036,3.49,1.63,1.86,85,5.12,0.01,0.05,-0.04,17,4,111
3281,2026-02-18T00:04:00,HYPE,5000.6,3070.05,0.568827,29.549,29.55,0.001817,2581.94,794.11,1787.83,132,3376.05,191.96,482.41,-290.45,30,0,109
3282,2026-02-18T00:04:00,BTC,65.73,27.41,0.600751,67535.0,67536.0,1.073394,4.43,0.13,4.3,83,4.56,0.01,0.04,-0.04,23,2,109
3283,2026-02-18T00:05:00,HYPE,4840.62,3783.13,0.561013,29.57,29.571,0.001587,979.06,322.38,656.68,103,1301.44,450.66,146.71,303.95,44,0,109
3284,2026-02-18T00:05:00,BTC,55.13,37.71,0.450483,67517.0,67518.0,1.12844,1.74,4.56,-2.83,93,6.3,0.01,0.05,-0.05,16,2,109
3285,2026-02-18T00:06:00,HYPE,3601.67,4715.34,0.55768,29.593,29.594,0.001266,2977.46,386.99,2590.47,97,3364.45,192.34,164.72,27.62,32,1,109
3286,2026-02-18T00:06:00,BTC,111.02,10.57,0.822992,67574.0,67575.0,1.100917,7.61,0.92,6.69,160,8.53,0.01,0.05,-0.04,19,6,109
3287,2026-02-18T00:07:00,HYPE,6011.94,4485.93,0.505572,29.516,29.521,0.001245,263.82,348.73,-84.91,75,612.55,191.97,147.17,44.8,33,0,110
3288,2026-02-18T00:07:00,BTC,51.78,36.93,0.584424,67547.0,67548.0,1.063636,2.85,0.16,2.69,90,3.02,0.01,0.05,-0.04,26,2,110
3289,2026-02-18T00:08:00,HYPE,7200.13,2983.7,0.574975,29.508,29.509,0.001194,342.25,821.41,-479.16,89,1163.66,229.35,129.16,100.19,26,0,108
3290,2026-02-18T00:08:00,BTC,46.4,28.32,0.58733,67549.0,67550.0,1.027778,3.37,0.72,2.65,66,4.09,0.01,0.05,-0.04,20,2,108
3291,2026-02-18T00:09:00,HYPE,5182.62,6144.31,0.494123,29.469,29.47,0.001505,337.1,1514.25,-1177.15,89,1851.35,204.18,131.43,72.75,31,0,105
3292,2026-02-18T00:09:00,BTC,70.93,21.47,0.537677,67548.0,67549.0,1.038095,9.39,4.96,4.43,121,14.36,0.01,0.05,-0.04,19,6,105
3293,2026-02-18T00:10:00,HYPE,4302.94,2987.27,0.509832,29.464,29.465,0.001606,616.0,3480.62,-2864.62,167,4096.62,817.96,133.66,684.3,36,0,109
3294,2026-02-18T00:10:00,BTC,102.37,9.51,0.659624,67576.0,67577.0,1.036697,0.33,4.65,-4.32,129,4.98,0.01,0.05,-0.05,24,4,109
3295,2026-02-18T00:11:00,HYPE,4103.72,3908.59,0.521792,29.506,29.507,0.001367,583.09,384.4,198.69,81,967.49,192.35,129.94,62.41,30,0,109
3296,2026-02-18T00:11:00,BTC,65.62,42.99,0.663256,67575.0,67576.0,1.045872,0.6,0.27,0.34,62,0.87,0.01,0.04,-0.04,16,0,109
3297,2026-02-18T00:12:00,HYPE,3899.95,3808.44,0.493835,29.45,29.453,0.001802,732.68,670.8,61.88,89,1403.48,191.57,137.18,54.39,37,0,111
3298,2026-02-18T00:12:00,BTC,64.89,29.73,0.606286,67583.0,67584.0,1.0,0.48,0.37,0.11,69,0.85,0.01,0.05,-0.05,18,0,111
3299,2026-02-18T00:13:00,HYPE,3755.79,4658.62,0.488234,29.459,29.463,0.001972,399.14,633.95,-234.81,97,1033.09,200.49,141.77,58.72,36,0,109
3300,2026-02-18T00:13:00,BTC,14.69,46.82,0.725977,67593.0,67594.0,1.045872,0.31,5.63,-5.32,106,5.94,0.01,0.05,-0.04,19,4,109
3301,2026-02-18T00:14:00,HYPE,3540.49,6172.3,0.408322,29.451,29.453,0.001273,444.47,176.19,268.28,47,620.66,191.95,129.65,62.3,23,0,110
3302,2026-02-18T00:14:00,BTC,36.7,51.86,0.615652,67594.0,67596.0,1.118182,1.58,0.33,1.25,94,1.91,0.01,0.27,-0.27,19,0,110
3303,2026-02-18T00:15:00,HYPE,3346.84,5137.98,0.399505,29.43,29.431,0.001185,195.39,204.35,-8.96,41,399.74,192.38,68.51,123.87,23,0,108
3304,2026-02-18T00:15:00,BTC,36.25,44.79,0.593676,67603.0,67604.0,1.018519,3.4,0.21,3.18,114,3.61,0.01,0.25,-0.25,17,1,108
3305,2026-02-18T00:16:00,HYPE,3969.95,3967.92,0.379652,29.421,29.422,0.001282,254.97,236.28,18.69,89,491.25,191.96,42.22,149.74,26,0,110
3306,2026-02-18T00:16:00,BTC,34.54,42.55,0.527554,67558.0,67559.0,1.2,0.74,1.32,-0.58,123,2.06,0.01,0.05,-0.04,25,1,110
3307,2026-02-18T00:17:00,HYPE,5200.8,3039.6,0.582172,29.413,29.414,0.001324,544.99,457.64,87.35,108,1002.63,248.05,91.02,157.03,28,0,108
3308,2026-02-18T00:17:00,BTC,44.37,42.25,0.588762,67543.0,67544.0,1.064815,1.5,4.13,-2.64,128,5.63,0.01,0.05,-0.04,22,1,108
3309,2026-02-18T00:18:00,HYPE,5547.84,3373.24,0.545161,29.401,29.402,0.001486,608.34,1438.98,-830.64,214,2047.32,391.73,495.61,-103.88,96,0,109
3310,2026-02-18T00:18:00,BTC,62.68,28.9,0.584686,67526.0,67527.0,1.119266,0.3,2.41,-2.11,199,2.72,0.01,0.05,-0.04,18,2,109
3311,2026-02-18T00:19:00,HYPE,4542.74,3569.98,0.52862,29.381,29.382,0.001778,778.75,3416.5,-2637.75,284,4195.25,1236.58,914.03,322.55,77,0,108
3312,2026-02-18T00:19:00,BTC,69.93,22.38,0.635789,67558.0,67559.0,1.166667,3.9,0.08,3.82,108,3.98,0.01,1.38,-1.37,21,2,108
3313,2026-02-18T00:20:00,HYPE,3519.51,5309.7,0.50316,29.368,29.369,0.001741,436.38,5165.13,-4728.75,367,5601.51,425.55,914.03,-488.48,99,0,108
3314,2026-02-18T00:20:00,BTC,62.97,37.23,0.570263,67558.0,67559.0,1.055556,0.1,1.11,-1.0,69,1.21,0.01,0.05,-0.05,16,1,108
3315,2026-02-18T00:21:00,HYPE,4467.5,6497.56,0.494825,29.366,29.368,0.002174,578.6,1171.36,-592.76,125,1749.96,815.74,945.5,-129.76,69,0,109
3316,2026-02-18T00:21:00,BTC,88.38,13.73,0.646349,67578.0,67579.0,1.027523,0.66,1.29,-0.63,80,1.96,0.01,0.05,-0.04,16,1,109
3317,2026-02-18T00:22:00,HYPE,5733.79,1822.78,0.54248,29.347,29.354,0.00245,1946.59,1769.3,177.29,149,3715.89,1230.9,1227.56,3.34,70,0,109
3318,2026-02-18T00:22:00,BTC,163.32,7.47,0.691494,67564.0,67565.0,1.082569,3.23,0.35,2.88,98,3.58,0.01,0.04,-0.04,15,2,109
3319,2026-02-18T00:23:00,HYPE,4126.41,9487.34,0.526848,29.332,29.333,0.001843,299.15,2105.31,-1806.16,127,2404.46,231.23,914.82,-683.59,67,0,108
3320,2026-02-18T00:23:00,BTC,45.46,24.4,0.599368,67570.0,67571.0,1.037037,0.16,1.08,-0.92,60,1.24,0.01,0.06,-0.05,18,0,108
3321,2026-02-18T00:24:00,HYPE,5742.27,3852.2,0.404319,29.304,29.305,0.002027,872.07,2391.4,-1519.33,301,3263.47,252.95,111.85,141.1,32,0,110
3322,2026-02-18T00:24:00,BTC,36.15,52.26,0.554839,67545.0,67546.0,1.045455,0.14,1.1,-0.96,76,1.24,0.12,0.05,0.07,19,1,110
3323,2026-02-18T00:25:01,HYPE,7664.78,5613.48,0.523247,29.291,29.292,0.00122,1178.81,2828.31,-1649.5,289,4007.12,235.01,442.09,-207.08,37,0,109
3324,2026-02-18T00:25:01,BTC,46.92,38.54,0.54569,67519.0,67520.0,1.027523,0.1,1.19,-1.1,79,1.29,0.01,0.05,-0.04,19,0,109
3325,2026-02-18T00:26:00,HYPE,6623.96,5062.36,0.57693,29.286,29.287,0.001361,2867.24,573.16,2294.08,244,3440.4,205.48,422.42,-216.94,46,0,108
3326,2026-02-18T00:26:00,BTC,86.21,23.01,0.554382,67447.0,67448.0,1.083333,0.17,4.85,-4.68,232,5.02,0.01,0.04,-0.04,19,0,108
3327,2026-02-18T00:27:00,HYPE,6496.78,5232.71,0.605927,29.279,29.28,0.001817,643.14,1800.03,-1156.89,166,2443.17,192.6,511.89,-319.29,73,0,109
3328,2026-02-18T00:27:00,BTC,38.06,58.89,0.561507,67446.0,67447.0,1.018349,0.08,1.42,-1.34,61,1.51,0.01,0.05,-0.05,16,1,109
3329,2026-02-18T00:28:00,HYPE,6976.58,5356.56,0.574461,29.28,29.281,0.001505,566.82,1635.04,-1068.22,97,2201.86,192.36,914.03,-721.67,28,0,111
3330,2026-02-18T00:28:00,BTC,47.82,28.31,0.62167,67443.0,67444.0,1.144144,1.0,2.43,-1.42,152,3.43,0.01,0.04,-0.04,15,0,111
3331,2026-02-18T00:29:00,HYPE,3493.96,9517.32,0.466005,29.325,29.326,0.001387,3189.62,1179.1,2010.52,177,4368.72,225.75,914.03,-688.28,44,0,111
3332,2026-02-18T00:29:00,BTC,40.84,38.85,0.605676,67481.0,67484.0,1.072072,5.65,0.19,5.46,106,5.84,0.01,0.05,-0.04,16,2,111
3333,2026-02-18T00:30:00,HYPE,3920.85,8971.74,0.385939,29.325,29.326,0.001787,1058.61,1109.34,-50.73,121,2167.95,230.16,914.03,-683.87,48,0,108
3334,2026-02-18T00:30:00,BTC,58.92,16.68,0.577567,67474.0,67475.0,1.092593,5.85,0.2,5.65,107,6.04,0.01,1.21,-1.2,16,4,108
3335,2026-02-18T00:31:00,HYPE,8099.34,7515.89,0.453008,29.328,29.329,0.00237,3223.74,3661.38,-437.64,174,6885.12,947.94,1228.63,-280.69,60,0,108
3336,2026-02-18T00:31:00,BTC,64.44,23.83,0.644615,67498.0,67499.0,1.12963,0.23,2.0,-1.77,83,2.24,0.01,0.04,-0.04,18,1,108
3337,2026-02-18T00:32:00,HYPE,7395.3,3456.57,0.545799,29.352,29.363,0.001411,9639.79,1176.39,8463.4,170,10816.18,276.85,1635.43,-1358.58,60,2,107
