id,snapshot_time,coin,mark_px,oracle_px,prev_day_px,funding_8h,open_interest,open_interest_usd,day_ntl_vlm,premium
11220673,2026-02-15T12:04:02.198123,HYPE,31.347,31.354,31.793,1.25e-05,23178906.24,726589173.90528,154809788.21993,0.000140333
11220864,2026-02-15T12:05:02.149815,HYPE,31.42,31.43,32.016,1.25e-05,23179033.92,728285245.7664,153669150.09446,-0.0005281578
11221055,2026-02-15T12:06:01.987979,HYPE,31.432,31.442,32.016,1.25e-05,23179130.12,728566417.93184,153685013.96843,-0.0003244068
11221246,2026-02-15T12:07:01.944936,HYPE,31.49,31.499,32.016,1.25e-05,23175797.18,729805853.1982,153974451.86435,-0.0002222293
11221437,2026-02-15T12:08:02.284932,HYPE,31.571,31.584,32.016,1.25e-05,23172770.68,731587543.13828,154199136.74699,-0.0002437943
11221628,2026-02-15T12:09:02.561652,HYPE,31.596,31.608,32.016,1.25e-05,23171054.4,732112634.8224,154242598.25192,-0.0003258669
11221819,2026-02-15T12:10:02.229478,HYPE,31.546,31.555,32.016,1.25e-05,23148302.04,730236336.15384,154863390.7508,0.0
11222010,2026-02-15T12:11:02.096901,HYPE,31.625,31.64,32.016,1.25e-05,23144844.92,731955720.595,154967846.85629,-4.74083e-05
11222201,2026-02-15T12:12:02.484600,HYPE,31.632,31.647,32.016,1.25e-05,23130682.98,731669764.02336,155381295.76124,-0.0002275097
11222392,2026-02-15T12:13:02.599394,HYPE,31.614,31.623,32.016,1.25e-05,23130340.1,731242571.9214,155429603.83841,-0.0003130633
11222583,2026-02-15T12:14:02.201251,HYPE,31.565,31.58,32.016,1.25e-05,23130139.76,730102861.5244,155445923.72393,-0.0001044965
11222774,2026-02-15T12:15:02.200394,HYPE,31.512,31.528,32.016,1.25e-05,23126809.0,728772005.208,155517471.13242,-0.0004440497
11222965,2026-02-15T12:16:02.000755,HYPE,31.509,31.525,32.016,1.25e-05,23125642.3,728665863.2307,155547922.39642,-0.0002030135
11223156,2026-02-15T12:17:02.400802,HYPE,31.526,31.544,32.016,1.25e-05,23125052.44,729040403.22344,155590261.12302,-0.0010556683
11223347,2026-02-15T12:18:02.009223,HYPE,31.51,31.526,32.016,1.25e-05,23122388.86,728586472.9786,155673732.68852,-0.000421874
11223538,2026-02-15T12:19:02.428324,HYPE,31.503,31.517,32.016,1.25e-05,23122266.4,728420758.399201,155677377.450221,-0.0003394993
11223729,2026-02-15T12:20:02.418745,HYPE,31.495,31.512,32.158,1.25e-05,23122149.86,728232109.8407,154016098.06886,-0.0004982229
11223920,2026-02-15T12:21:02.032616,HYPE,31.523,31.539,32.158,1.25e-05,23128207.76,729070493.21848,154254453.57326,-0.0003804813
11224111,2026-02-15T12:22:02.026209,HYPE,31.501,31.517,32.158,1.25e-05,23132516.58,728697404.78658,154644221.55986,-0.0004537234
11224302,2026-02-15T12:23:02.188797,HYPE,31.511,31.526,32.158,1.25e-05,23133763.92,728968034.88312,154716261.92756,-0.0004789697
11224493,2026-02-15T12:24:02.755129,HYPE,31.478,31.487,32.158,1.25e-05,23136742.4,728298377.2672,154787764.73466,-0.0004096929
11224684,2026-02-15T12:25:01.969927,HYPE,31.462,31.474,32.158,1.25e-05,23135842.52,727899877.36424,154812778.31796,-0.0001715702
11224875,2026-02-15T12:26:02.303866,HYPE,31.541,31.552,32.158,1.25e-05,23135883.4,729728898.3194,154828927.50806,-0.0004754057
11225066,2026-02-15T12:27:02.067194,HYPE,31.488,31.493,32.158,1.25e-05,23135785.8,728499623.2704,154833499.60906,-6.03309e-05
11225257,2026-02-15T12:28:02.836199,HYPE,31.475,31.485,32.158,1.25e-05,23135724.5,728196928.637499,154837684.76726,-0.0003779578
11225448,2026-02-15T12:29:01.985890,HYPE,31.498,31.508,32.158,1.25e-05,23134482.7,728689936.084599,154870051.20906,-8.88663e-05
11225639,2026-02-15T12:30:01.983908,HYPE,31.511,31.52,32.158,1.25e-05,23135720.34,729029683.63374,154894837.92108,-0.0002093909
11225830,2026-02-15T12:31:01.946208,HYPE,31.493,31.496,32.158,1.25e-05,23135754.92,728614329.69556,154897162.87644,-9.52502e-05
11226021,2026-02-15T12:32:03.077954,HYPE,31.501,31.509,32.158,1.25e-05,23135610.96,728794880.850959,154906492.63428,-3.49107e-05
11226212,2026-02-15T12:33:02.041323,HYPE,31.508,31.517,32.158,1.25e-05,23135807.26,728963015.148079,154909808.95716,-0.000231621
11226403,2026-02-15T12:34:02.151053,HYPE,31.467,31.476,32.158,1.25e-05,23135448.48,728003157.320159,154921247.18292,0.0
11226594,2026-02-15T12:35:02.003553,HYPE,31.452,31.463,31.992,1.25e-05,23134782.68,727635184.85136,152083506.93756,-0.0001239551
11226785,2026-02-15T12:36:01.974783,HYPE,31.486,31.497,31.992,1.25e-05,23134807.86,728422560.27996,152089042.33548,-0.0001746198
11226976,2026-02-15T12:37:02.415107,HYPE,31.446,31.455,31.992,1.25e-05,23134847.92,727498427.692319,152094743.1714,-0.000263869
11227167,2026-02-15T12:38:02.683717,HYPE,31.454,31.466,31.992,1.25e-05,23134859.9,727683883.294599,152095311.64788,-6.35607e-05
11227358,2026-02-15T12:39:02.329229,HYPE,31.436,31.446,31.992,1.25e-05,23134962.68,727270686.808479,152099435.308201,-0.0003307257
11227549,2026-02-15T12:40:02.000665,HYPE,31.432,31.438,31.992,1.25e-05,23135064.48,727181346.73536,152106559.85628,-0.0002830969
11227740,2026-02-15T12:41:02.116212,HYPE,31.481,31.499,31.992,1.25e-05,23135112.48,728316475.98288,152131650.97116,-0.0008063748
11227931,2026-02-15T12:42:02.259215,HYPE,31.544,31.553,31.992,1.25e-05,23136909.86,729830684.623839,152179266.86364,0.0
11228122,2026-02-15T12:43:02.447531,HYPE,31.54,31.549,31.992,1.25e-05,23137015.62,729741472.654799,152182122.16596,-0.0006941583
11228313,2026-02-15T12:44:02.462621,HYPE,31.539,31.549,31.992,1.25e-05,23137609.24,729737057.820359,152196602.87532,-3.16967e-05
11228504,2026-02-15T12:45:02.180622,HYPE,31.528,31.531,31.992,1.25e-05,23137578.46,729481573.68688,152197475.14188,-0.0002664045
11228695,2026-02-15T12:46:01.962612,HYPE,31.525,31.536,31.992,1.25e-05,23137418.82,729407128.3005,152201664.16808,-0.0006437088
11228886,2026-02-15T12:47:02.456012,HYPE,31.545,31.554,31.992,1.25e-05,23137389.22,729868942.9449,152208389.31304,0.0
11229077,2026-02-15T12:48:02.175077,HYPE,31.521,31.531,31.992,1.25e-05,23137395.52,729313844.18592,152208758.23744,-0.0004440075
11229268,2026-02-15T12:49:01.941198,HYPE,31.506,31.516,31.992,1.25e-05,23137203.54,728960734.73124,152212710.143,-0.0002982612
11229459,2026-02-15T12:50:02.556035,HYPE,31.505,31.517,32.091,1.25e-05,23137323.94,728941390.7297,150384896.47984,-0.0004283403
11229650,2026-02-15T12:51:02.996471,HYPE,31.509,31.519,32.091,1.25e-05,23137458.48,729038179.24632,150387548.95168,-0.0002887147
11229841,2026-02-15T12:52:03.059453,HYPE,31.462,31.472,32.091,1.25e-05,23138892.34,727995830.80108,150439732.51976,-0.0004766141
11230032,2026-02-15T12:53:01.993429,HYPE,31.47,31.482,32.091,1.25e-05,23138751.5,728176509.704999,150451088.13892,-0.0002318785
11230223,2026-02-15T12:54:01.963941,HYPE,31.456,31.464,32.091,1.25e-05,23138788.18,727853720.990079,150459860.34132,-0.0003114671
11230414,2026-02-15T12:55:02.018062,HYPE,31.449,31.454,32.091,1.25e-05,23139011.48,727698772.03452,150474990.34088,-8.26604e-05
11230605,2026-02-15T12:56:02.629038,HYPE,31.449,31.459,32.091,1.25e-05,23135766.44,727596718.77156,150578316.92104,-0.000184367
11230796,2026-02-15T12:57:02.160057,HYPE,31.455,31.465,32.091,1.25e-05,23135603.14,727730396.768699,150588729.10276,0.0
11230987,2026-02-15T12:58:03.222740,HYPE,31.458,31.467,32.091,1.25e-05,23135474.56,727795758.708479,150594612.658639,-0.0002097435
11231178,2026-02-15T12:59:02.568875,HYPE,31.451,31.461,32.091,1.25e-05,23135575.2599999,727636977.502258,150601906.010239,-4.44995e-05
11231369,2026-02-15T13:00:02.647395,HYPE,31.468,31.479,32.091,1.25e-05,23135760.6,728036114.5608,150607027.68928,-5.08275e-05
11231560,2026-02-15T13:01:02.274180,HYPE,31.472,31.483,32.091,1.25e-05,23135785.38,728129437.479359,150613207.72756,0.0
11231751,2026-02-15T13:02:02.336436,HYPE,31.471,31.484,32.091,1.25e-05,23135769.24,728105793.752039,150618145.52653,-0.0005494855
11231942,2026-02-15T13:03:02.457428,HYPE,31.441,31.451,32.091,1.25e-05,23135381.54,727399530.999139,150640048.53142,0.0
11232133,2026-02-15T13:04:02.048995,HYPE,31.453,31.466,32.091,1.25e-05,23135030.58,727666116.832739,150656845.67152,-0.00019386
11232324,2026-02-15T13:05:02.474070,HYPE,31.474,31.49,32.011,1.25e-05,23135081.3,728153548.8362,148658939.42011,-0.0004445856
11232515,2026-02-15T13:06:02.375347,HYPE,31.47,31.485,32.011,1.25e-05,23135019.28,728059056.7416,148666140.12778,-0.0006479276
11232706,2026-02-15T13:07:01.946555,HYPE,31.439,31.453,32.011,1.25e-05,23134541.02,727326835.12778,148678435.68469,0.0
11232897,2026-02-15T13:08:02.401983,HYPE,31.424,31.436,32.011,1.25e-05,23134459.56,726977257.21344,148691699.03635,-0.000381728
11233088,2026-02-15T13:09:02.231472,HYPE,31.418,31.432,32.011,1.25e-05,23133730.64,726815549.247519,148716038.6809,-0.0003499618
11233279,2026-02-15T13:10:01.974768,HYPE,31.414,31.434,32.011,1.25e-05,23135624.98,726782523.12172,148779669.53338,-0.0004135649
11233470,2026-02-15T13:11:02.151725,HYPE,31.422,31.431,32.011,1.25e-05,23138993.46,727073452.50012,148873089.26563,-0.0003531545
11233661,2026-02-15T13:12:02.214822,HYPE,31.386,31.4,32.011,1.25e-05,23139277.54,726249364.87044,148893885.99457,0.0
11233852,2026-02-15T13:13:02.077580,HYPE,31.381,31.396,32.011,1.25e-05,23138169.02,726098882.016619,148947515.98657,-0.0003089566
11234043,2026-02-15T13:14:02.580525,HYPE,31.4,31.415,32.011,1.25e-05,23138204.88,726539633.231999,148956040.76335,-0.0002610218
11234234,2026-02-15T13:15:02.342405,HYPE,31.407,31.42,32.011,1.25e-05,23138594.34,726713832.43638,148973745.07699,0.0
11234425,2026-02-15T13:16:02.028027,HYPE,31.448,31.458,32.011,1.25e-05,23145906.72,727892474.53056,149170199.60435,-0.0002225189
11234616,2026-02-15T13:17:02.579961,HYPE,31.44,31.45,32.011,1.25e-05,23146849.32,727736942.6208,149195097.35411,-6.67727e-05
11234807,2026-02-15T13:18:02.196622,HYPE,31.404,31.416,32.011,1.25e-05,23145462.16,726860093.672639,149250393.02259,0.0
11234998,2026-02-15T13:19:01.970214,HYPE,31.467,31.477,32.011,1.25e-05,23145456.62,728318083.461539,149253786.02883,0.0
11235189,2026-02-15T13:20:02.368429,HYPE,31.485,31.494,31.716,1.25e-05,23145373.2,728732075.202,146499892.59985,-0.000320696
11235380,2026-02-15T13:21:01.944583,HYPE,31.492,31.499,31.716,1.25e-05,23145398.18,728894879.48456,146500825.41745,-6.34941e-05
11235571,2026-02-15T13:22:02.076182,HYPE,31.511,31.516,31.716,1.25e-05,23145720.38,729344794.89418,146508805.87617,0.0
11235762,2026-02-15T13:23:02.002969,HYPE,31.517,31.521,31.716,1.25e-05,23145872.6,729488466.7342,146515699.61809,0.0
11235953,2026-02-15T13:24:02.517823,HYPE,31.569,31.574,31.716,1.25e-05,23152705.5,730907759.929499,146690367.04401,-4.75074e-05
11236144,2026-02-15T13:25:02.648584,HYPE,31.572,31.576,31.716,1.25e-05,23152605.78,730974069.68616,146693154.81809,0.0
11236335,2026-02-15T13:26:02.323045,HYPE,31.552,31.552,31.716,1.25e-05,23156746.4,730641662.4128,146798280.53489,-0.0001806542
11236526,2026-02-15T13:27:04.243129,HYPE,31.565,31.57,31.716,1.25e-05,23156530.42,730935882.7073,146805204.11441,0.0
11236717,2026-02-15T13:28:02.043088,HYPE,31.576,31.58,31.716,1.25e-05,23156631.64,731193800.664639,146807101.15761,0.0
11236908,2026-02-15T13:29:02.074735,HYPE,31.61,31.616,31.716,1.25e-05,23156343.0,731972002.229999,146829593.68273,-0.0001265182
11237099,2026-02-15T13:30:02.767603,HYPE,31.61,31.616,31.716,1.25e-05,23156253.92,731969186.4112,146835828.26328,-5.37702e-05
11237290,2026-02-15T13:31:01.921657,HYPE,31.64,31.646,31.716,1.25e-05,23157561.54,732705247.1256,146918040.45348,9.47987e-05
11237481,2026-02-15T13:32:02.819362,HYPE,31.587,31.59,31.716,1.25e-05,23157998.58,731491701.14646,146977091.86758,-0.0001139601
11237672,2026-02-15T13:33:02.671512,HYPE,31.595,31.602,31.716,1.25e-05,23150913.56,731453113.9282,147112022.46198,0.0
11237863,2026-02-15T13:34:01.943117,HYPE,31.627,31.637,31.716,1.25e-05,23150979.54,732196029.911579,147121531.14228,-0.0002939596
11238054,2026-02-15T13:35:02.006998,HYPE,31.645,31.657,31.595,1.25e-05,23149231.04,732557416.2608,145115276.69454,-4.4224e-05
11238245,2026-02-15T13:36:02.056254,HYPE,31.645,31.649,31.595,1.25e-05,23149074.16,732552451.7932,145141580.90394,-5.68738e-05
11238436,2026-02-15T13:37:02.292387,HYPE,31.607,31.616,31.595,1.25e-05,23148976.82,731669710.34974,145148606.06334,-0.0001771255
11238627,2026-02-15T13:38:02.939821,HYPE,31.626,31.635,31.595,1.25e-05,23149096.66,732113330.96916,145153965.32319,-0.0006859491
11238818,2026-02-15T13:39:01.964083,HYPE,31.538,31.549,31.595,1.25e-05,23148241.02,730049225.288759,145233342.54489,-0.0002535738
11239009,2026-02-15T13:40:01.989014,HYPE,31.574,31.585,31.595,1.25e-05,23147055.32,730845124.67368,145270670.57829,-0.0004717429
11239200,2026-02-15T13:41:02.158674,HYPE,31.612,31.622,31.595,1.25e-05,23147787.94,731747872.35928,145285544.52339,-0.0002213649
11239391,2026-02-15T13:42:02.844653,HYPE,31.631,31.634,31.595,1.25e-05,23148143.08,732198913.76348,145293032.37999,0.0003477271
11239582,2026-02-15T13:43:02.221899,HYPE,31.652,31.668,31.595,1.25e-05,23147891.22,732677052.89544,145398363.94374,-0.0004831376
11239773,2026-02-15T13:44:02.702716,HYPE,31.631,31.634,31.595,1.25e-05,23148076.56,732196809.669359,145406088.20574,6.32231e-05
11239964,2026-02-15T13:45:02.612313,HYPE,31.631,31.638,31.595,1.25e-05,23148108.72,732197826.92232,145417370.62702,-0.0001611986
11240155,2026-02-15T13:46:01.976141,HYPE,31.622,31.63,31.595,1.25e-05,23146451.44,731937087.43568,145490322.46756,-0.0003193171
11240346,2026-02-15T13:47:02.839971,HYPE,31.597,31.606,31.595,1.25e-05,23146360.14,731355541.34358,145496313.06265,-0.0002531165
11240537,2026-02-15T13:48:02.180989,HYPE,31.586,31.596,31.595,1.25e-05,23145739.4,731081324.6884,145534347.44229,-0.0004430941
11240728,2026-02-15T13:49:02.112875,HYPE,31.579,31.59,31.595,1.25e-05,23142641.64,730821480.34956,145738609.68575,-0.0004748338
11240919,2026-02-15T13:50:02.663243,HYPE,31.501,31.512,31.394,1.25e-05,23138136.24,728874429.69624,143011154.96414,-3.17339e-05
11241110,2026-02-15T13:51:03.518059,HYPE,31.365,31.38,31.394,1.25e-05,23130619.32,725491874.9718,143378221.64829,-0.0007520714
11241301,2026-02-15T13:52:02.510432,HYPE,31.162,31.179,31.394,1.25e-05,23135850.84,720959383.87608,144285586.30012,0.000737676
11241492,2026-02-15T13:53:02.591805,HYPE,31.248,31.267,31.394,1.25e-05,23137406.76,722997686.436481,144413728.54208,-0.0005820833
11241683,2026-02-15T13:54:02.682302,HYPE,31.305,31.316,31.394,1.25e-05,23136601.2,724291300.566,144459599.81828,-0.0003927705
11241874,2026-02-15T13:55:03.388788,HYPE,31.219,31.225,31.394,1.25e-05,23136475.28,722297621.76632,144522327.887,-5.1241e-05
11242065,2026-02-15T13:56:03.015446,HYPE,31.158,31.17,31.394,1.25e-05,23137741.06,720925735.94748,144576342.24784,-0.0004780237
11242256,2026-02-15T13:57:02.481395,HYPE,31.163,31.173,31.394,1.25e-05,23136655.64,721007599.709319,144725123.7173,-0.0004458987
11242447,2026-02-15T13:58:03.357123,HYPE,31.179,31.189,31.394,1.25e-05,23136902.28,721385476.188119,144769092.70516,-0.0005418577
11242638,2026-02-15T13:59:02.263610,HYPE,31.151,31.163,31.394,1.25e-05,23134515.72,720663299.193719,144830213.28646,-0.0002599236
11242829,2026-02-15T14:00:03.711360,HYPE,31.095,31.096,31.394,1.25e-05,23138335.26,719486534.9097,145004022.20043,0.000887574
11243020,2026-02-15T14:01:04.334505,HYPE,31.239,31.247,31.394,1.25e-05,23135086.56,722716969.04784,145168136.97666,-6.08058e-05
11243211,2026-02-15T14:02:04.683617,HYPE,31.22,31.229,31.394,1.25e-05,23133162.82,722217343.2404,145237576.23788,-0.0009510391
11243402,2026-02-15T14:03:02.632590,HYPE,31.154,31.165,31.394,1.25e-05,23133072.9,720687753.1266,145399966.39634,-6.4175e-06
11243593,2026-02-15T14:04:03.790992,HYPE,31.17,31.176,31.394,1.25e-05,23132068.34,721026570.157799,145456612.64379,8.98127e-05
11243784,2026-02-15T14:05:03.387361,HYPE,31.134,31.147,31.366,1.25e-05,23130425.68,720142673.12112,143578483.82738,-0.0006902751
11243975,2026-02-15T14:06:03.250568,HYPE,31.093,31.11,31.366,1.25e-05,23128356.28,719129981.81404,143717026.56702,-0.0010607522
11244166,2026-02-15T14:07:05.348660,HYPE,31.126,31.142,31.366,1.25e-05,23126185.84,719825660.455839,144070558.90801,-6.10109e-05
11244357,2026-02-15T14:08:02.616851,HYPE,31.099,31.116,31.366,1.25e-05,23127918.72,719255144.273279,144184247.19134,-0.0015104769
11244548,2026-02-15T14:09:03.399960,HYPE,31.049,31.065,31.366,1.25e-05,23127985.84,718100832.346159,144228083.63588,-6.43811e-05
11244739,2026-02-15T14:10:02.281162,HYPE,31.034,31.052,31.366,1.25e-05,23128546.86,717771323.25324,144251906.49281,-5.79673e-05
11244930,2026-02-15T14:11:02.542660,HYPE,31.046,31.064,31.366,1.25e-05,23130581.4,718112030.1444,144337776.4148,-0.0003830801
11245121,2026-02-15T14:12:02.268431,HYPE,31.034,31.053,31.366,1.25e-05,23131466.98,717861946.25732,144367295.14293,-0.0003864361
11245312,2026-02-15T14:13:02.629998,HYPE,31.03,31.055,31.366,1.25e-05,23131807.34,717779981.7602,144394143.15416,-0.0003703107
11245503,2026-02-15T14:14:02.406751,HYPE,31.015,31.034,31.366,1.25e-05,23132136.06,717443199.9009,144571637.00951,-0.0006122317
11245694,2026-02-15T14:15:02.133583,HYPE,31.048,31.067,31.366,1.25e-05,23139884.6,718447137.0608,144819118.09715,-0.0003476358
11245885,2026-02-15T14:16:02.506244,HYPE,31.075,31.092,31.366,1.25e-05,23138212.64,719019957.788,144873715.5821,-0.0006818474
11246076,2026-02-15T14:17:01.971851,HYPE,31.091,31.109,31.366,1.25e-05,23138320.52,719393523.28732,144949530.46415,-0.0003343084
11246267,2026-02-15T14:18:02.516872,HYPE,31.095,31.109,31.366,1.25e-05,23138272.54,719484584.631299,144977396.73675,-0.0004757466
11246458,2026-02-15T14:19:02.433230,HYPE,31.073,31.086,31.366,1.25e-05,23138447.54,718980980.410419,144990142.0193,-0.0004278453
11246649,2026-02-15T14:20:02.076585,HYPE,31.05,31.067,31.052,1.25e-05,23142940.54,718588303.767,142746765.8537,-0.0006759584
11246840,2026-02-15T14:21:02.054016,HYPE,31.032,31.047,31.052,1.25e-05,23144110.1,718208024.6232,142787819.3215,-0.0003543015
11247031,2026-02-15T14:22:02.027368,HYPE,31.0,31.012,31.052,1.25e-05,23152657.3,717732376.3,142960277.6741,-0.0003547014
11247222,2026-02-15T14:23:02.557477,HYPE,30.955,30.968,31.052,1.25e-05,23172156.28,717294097.647399,143324706.2358,-0.0008395763
11247413,2026-02-15T14:24:02.315402,HYPE,30.959,30.975,31.052,1.25e-05,23172312.36,717391618.353239,143500433.748251,0.0
11247604,2026-02-15T14:25:02.789708,HYPE,31.003,31.017,31.052,1.25e-05,23172571.66,718419239.17498,143559463.09225,-0.0002837154
11247795,2026-02-15T14:26:02.222942,HYPE,30.987,31.002,31.052,1.25e-05,23172380.2,718042545.257399,143580814.9575,-9.03168e-05
11247986,2026-02-15T14:27:02.747120,HYPE,30.998,31.013,31.052,1.25e-05,23171998.36,718285605.163279,143604384.4603,0.0
11248177,2026-02-15T14:28:03.344589,HYPE,30.972,30.983,31.052,1.25e-05,23172396.98,717695479.264559,143628794.00085,-0.0002485234
11248368,2026-02-15T14:29:02.803353,HYPE,30.981,30.997,31.052,1.25e-05,23172663.1199999,717912276.120718,143644203.49185,-0.0004258477
11248559,2026-02-15T14:30:02.735544,HYPE,30.951,30.968,31.052,1.25e-05,23173589.26,717245761.18626,143718956.85509,-0.0013433221
11248750,2026-02-15T14:31:03.103243,HYPE,30.916,30.932,31.052,1.25e-05,23174183.88,716453068.83408,143839099.99673,-0.0001972068
11248941,2026-02-15T14:32:02.139424,HYPE,30.942,30.956,31.052,1.25e-05,23174568.12,717067486.76904,143956935.58949,-0.0002325882
11249132,2026-02-15T14:33:02.166883,HYPE,30.902,30.912,31.052,1.25e-05,23176176.36,716190201.876719,144162433.91897,0.0
11249323,2026-02-15T14:34:02.936208,HYPE,30.883,30.895,31.052,1.25e-05,23179496.54,715852391.644819,144306189.08081,0.0
11249514,2026-02-15T14:35:02.603115,HYPE,30.872,30.887,31.07,1.25e-05,23181780.34,715667922.65648,142941624.35921,0.0
11249705,2026-02-15T14:36:02.471794,HYPE,30.879,30.895,31.07,1.25e-05,23182773.86,715860874.02294,143064868.86881,-0.0001586017
11249896,2026-02-15T14:37:02.935835,HYPE,30.903,30.918,31.07,1.25e-05,23181346.64,716373155.21592,143136090.24245,6.46872e-05
11250087,2026-02-15T14:38:03.158480,HYPE,30.983,30.994,31.07,1.25e-05,23187073.08,718405085.23764,143334626.34257,0.0001935859
11250278,2026-02-15T14:39:02.404251,HYPE,30.96,30.968,31.07,1.25e-05,23183549.84,717762703.046399,143424800.72657,-2.58331e-05
11250469,2026-02-15T14:40:03.295047,HYPE,30.986,30.996,31.07,1.25e-05,23183236.72,718355773.00592,143456703.47117,-0.000448445
11250660,2026-02-15T14:41:03.896132,HYPE,30.936,30.933,31.07,1.25e-05,23184209.62,717226708.80432,143493553.43729,0.0
11250851,2026-02-15T14:42:02.610179,HYPE,30.93,30.942,31.07,1.25e-05,23184441.12,717094763.8416,143509280.14673,-0.0003167216
11251042,2026-02-15T14:43:02.355837,HYPE,30.906,30.921,31.07,1.25e-05,23192763.66,716795553.67596,143677837.59353,0.0
11251233,2026-02-15T14:44:02.114045,HYPE,30.901,30.917,31.07,1.25e-05,23193986.6,716717379.9266,143742005.51201,-0.0013293657
11251424,2026-02-15T14:45:02.283535,HYPE,30.868,30.872,31.07,1.25e-05,23196376.96,716025764.00128,143819442.59665,0.0
11251615,2026-02-15T14:46:02.250151,HYPE,30.789,30.804,31.07,1.25e-05,23196397.0,714193867.233,144212436.37789,-8.7651e-05
11251806,2026-02-15T14:47:03.662103,HYPE,30.817,30.831,31.07,1.25e-05,23197534.18,714878410.82506,144304401.41029,9.08177e-05
11251997,2026-02-15T14:48:02.360542,HYPE,30.951,30.964,31.07,1.25e-05,23197887.02,717997801.15602,144388164.81509,-0.001049606
11252188,2026-02-15T14:49:02.381962,HYPE,30.918,30.944,31.07,1.25e-05,23198248.4,717243444.0312,144417672.15365,-0.0019389866
11252379,2026-02-15T14:50:02.186798,HYPE,30.688,30.705,31.044,1.25e-05,23199063.2,711932851.4816,145787837.17933,-9.44472e-05
11252570,2026-02-15T14:51:02.032476,HYPE,30.546,30.567,31.044,1.25e-05,23203408.48,708771315.43008,147486105.94817,-0.0013413158
11252761,2026-02-15T14:52:03.186052,HYPE,30.633,30.65,31.044,1.25e-05,23209208.34,710967679.07922,147744850.16721,0.0001109299
11252952,2026-02-15T14:53:02.987736,HYPE,30.616,30.633,31.044,1.25e-05,23224851.18,711052043.72688,148322704.06609,-0.0003917344
11253143,2026-02-15T14:54:02.988855,HYPE,30.531,30.551,31.044,1.25e-05,23232216.56,709302803.79336,148806301.90961,-0.000851036
11253334,2026-02-15T14:55:02.137234,HYPE,30.595,30.617,31.044,1.25e-05,23238545.86,710983310.5867,149176898.79609,-0.000512787
11253525,2026-02-15T14:56:02.608290,HYPE,30.694,30.721,31.044,1.25e-05,23317327.1,715702038.0074,150867266.28297,-0.0006119592
11253716,2026-02-15T14:57:02.348302,HYPE,30.739,30.759,31.044,1.25e-05,23318813.9,716797020.4721,151057515.02737,-0.0005136708
11253907,2026-02-15T14:58:02.721732,HYPE,30.747,30.768,31.044,1.25e-05,23320978.74,717050133.31878,151412400.10185,-0.0003347634
11254098,2026-02-15T14:59:02.668286,HYPE,30.742,30.755,31.044,1.25e-05,23342658.9,717600019.9038,151959395.261131,-0.0002080962
11254289,2026-02-15T15:00:03.405807,HYPE,30.688,30.706,31.044,-2.17669e-05,23335825.4,716129809.8752,152215390.02518,-0.0011072755
11254480,2026-02-15T15:01:02.933777,HYPE,30.738,30.755,31.044,1.25e-05,23337102.68,717335862.17784,152292947.91146,-0.0003284019
11254671,2026-02-15T15:02:02.751025,HYPE,30.701,30.718,31.044,1.25e-05,23337558.96,716486397.63096,152323119.60686,-0.0005859756
11254862,2026-02-15T15:03:03.096890,HYPE,30.681,30.698,31.044,1.17198e-05,23336955.54,716001132.922739,152406366.67097,-0.0003257541
11255053,2026-02-15T15:04:03.261850,HYPE,30.624,30.642,31.044,4.224e-06,23294622.84,713374529.852159,153318760.70345,-0.0009529404
11255244,2026-02-15T15:05:04.241977,HYPE,30.646,30.663,31.162,6.4053e-06,23297575.44,713977496.93424,152406454.98839,-0.0004337475
11255435,2026-02-15T15:06:02.053253,HYPE,30.725,30.741,31.162,1.14748e-05,23297616.16,715819256.516,152459336.45318,-0.0003415634
11255626,2026-02-15T15:07:02.024821,HYPE,30.769,30.782,31.162,1.25e-05,23309410.26,717207244.28994,152884316.47235,-0.0001331947
11255817,2026-02-15T15:08:02.287029,HYPE,30.727,30.742,31.162,1.25e-05,23310205.34,716252679.48218,152919835.86605,-0.0006538286
11256008,2026-02-15T15:09:03.050608,HYPE,30.787,30.805,31.162,1.25e-05,23312963.84,717736217.74208,153125259.88793,-8.44019e-05
11256199,2026-02-15T15:10:02.800592,HYPE,30.793,30.807,31.162,1.25e-05,23315656.3,717959004.4459,153226278.30767,-9.41344e-05
11256390,2026-02-15T15:11:03.526561,HYPE,30.819,30.833,31.162,1.25e-05,23325604.16,718871794.60704,153478993.40933,-0.0004735186
11256581,2026-02-15T15:12:02.654952,HYPE,30.734,30.749,31.162,1.25e-05,23324922.34,716868163.19756,153543455.41757,0.0
11256772,2026-02-15T15:13:02.274611,HYPE,30.743,30.758,31.162,1.25e-05,23325096.22,717083433.09146,153579685.38323,0.0
11256963,2026-02-15T15:14:02.296708,HYPE,30.782,30.799,31.162,1.25e-05,23325763.4,718013648.9788,153605832.03824,-0.0003149453
11257154,2026-02-15T15:15:02.023608,HYPE,30.789,30.808,31.162,1.25e-05,23326234.64,718191438.33096,153621420.44072,-0.0001947546
11257345,2026-02-15T15:16:02.097392,HYPE,30.827,30.845,31.162,1.25e-05,23326201.86,719076824.73822,153641790.42725,-0.000781326
11257536,2026-02-15T15:17:02.552259,HYPE,30.802,30.816,31.162,1.25e-05,23326536.78,718503985.89756,153658149.69816,6.16563e-05
11257727,2026-02-15T15:18:02.570150,HYPE,30.805,30.82,31.162,1.25e-05,23326152.62,718562131.4591,153702579.048969,-0.0004607398
