class,hash,time,token,type,amount,from,to,px
PERP,0x3d7437e12a0c9acd3eed042fb16ab4020a130125c50fb99fe13ce333e90074b7,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2549
PERP,0x8ed151b68dbd8775904b042fb16ab4020a13012428b0a6473299fd094cb16160,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2553.1
PERP,0xe02e6b8bf16e741de1a8042fb16ab4020a1301238c6192ef83f716deb0624e08,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2557.1
PERP,0x318b8561551f60c63305042fb16ab4020a130122f0127f98d55430b414133ab0,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2561.2
PERP,0x82e89f36b8c04d6e8462042fb16ab4020a13012153c36c4026b14a8977c42759,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2565.3
PERP,0xd445b90c1c713a16d5bf042fb16ab4020a130120b77458e8780e645edb751401,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2569.4
PERP,0x25a2d2e1802226bf271c042fb16ab4020a13011f1b254591c96b7e343f2600a9,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2573.5
PERP,0x76ffecb6e3d313677879042fb16ab4020a13011e7ed632391ac89809a2d6ed52,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2577.6
PERP,0xc85d068c4784000fc9d6042fb16ab4020a13011de2871ee16c25b1df0687d9fa,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2581.6
PERP,0x19ba2061ab34ecb81b33042fb16ab4020a13011c46380b8abd82cbb46a38c6a2,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2585.7
PERP,0x6b173a370ee5d9606c90042fb16ab4020a13011ba9e8f8320edfe589cde9b34b,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2589.8
PERP,0xbc74540c7296c608bdee042fb16ab4020a13011a0d99e4da603cff5f319a9ff3,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2593.9
PERP,0x0dd16de1d647b2b10f4b042fb16ab4020a130119714ad183b19a1934954b8c9b,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2598
PERP,0x5f2e87b739f89f5960a8042fb16ab4020a130118d4fbbe2b02f73309f8fc7944,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2602
PERP,0xb08ba18c9da98c01b205042fb16ab4020a13011738acaad354544cdf5cad65ec,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2606.1
PERP,0x01e8bb62015a78aa0362042fb16ab4020a1301169c5d977ca5b166b4c05e5294,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2610.2
PERP,0x5345d537650b655254bf042fb16ab4020a130115000e8424f70e808a240f3f3c,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2614.3
PERP,0xa4a2ef0cc8bc51faa61c042fb16ab4020a13011463bf70cc486b9a5f87b02be5,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2618.4
PERP,0xf60008e22c6d3ea2f779042fb16ab4020a130113c7605d7599c8b434eb61188d,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2622.4
PERP,0x475d22b7901e2b4b48d6042fb16ab4020a1301122b114a1deb25ce0a4f120535,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2626.5
PERP,0x98ba3c8cf3cf17f39a33042fb16ab4020a1301118ec236c53c82e7dfb2c2f1de,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2630.6
PERP,0xea1756625770049beb91042fb16ab4020a130110f273236d8de001b51673de86,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2634.7
PERP,0x3b747037bb20f1443cee042fb16ab4020a13010f56241016df3d1b8a7a24cb2e,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2638.8
PERP,0x8cd18a0d1ed1ddec8e4b042fb16ab4020a13010eb9d4fcbe309a355fddd5b7d7,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2642.9
PERP,0xde2ea3e28282ca94dfa8042fb16ab4020a13010d1d85e96681f74f354186a47f,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2646.9
PERP,0x2f8bbdb7e633b73d3105042fb16ab4020a13010c8136d60fd354690aa5379127,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2651
PERP,0x80e8d78d49e4a3e58262042fb16ab4020a13010be4e7c2b724b182e008e87dd0,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2655.1
PERP,0xd245f162ad95908dd3bf042fb16ab4020a13010a4898af5f760e9cb56c996a78,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2659.2
PERP,0x23a30b3811467d36251c042fb16ab4020a130109ac499c08c76bb68ad04a5720,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2663.3
PERP,0x7500250d74f769de7679042fb16ab4020a1301080ffa88b018c8d06033fb43c9,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2667.3
PERP,0xc65d3ee2d8a85686c7d6042fb16ab4020a13010773ab75586a25ea3597ac3071,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2671.4
PERP,0x17ba58b83c59432f1934042fb16ab4020a130106d75c6201bb83040afb5d1d19,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2675.5
PERP,0x6917728da00a2fd76a91042fb16ab4020a1301053b0d4ea90ce01de05f0e09c2,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2679.6
PERP,0xba748c6303bb1c7fbbee042fb16ab4020a1301049ebe3b515e3d37b5c2bef66a,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2683.7
PERP,0x0bd1a638676c09280d4b042fb16ab4020a130103026f27faaf9a518b266fe312,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2687.8
PERP,0x5d2ec00dcb1cf5d05ea8042fb16ab4020a130102661014a200f76b608a10cfbb,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2691.8
PERP,0xae8bd9e32ecde278b005042fb16ab4020a130101c9c1014a52548535edc1bc63,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2695.9
PERP,0xffe8f3b8927ecf200162042fb16ab4020a13009e2d71edf3a3b19f0b5172a90b,1763436178902,ETH,order,143.8381,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,limit,2700
PERP,0x6edf27e0eb2112f57058042fb1652c02027e00c6862431c712a7d333aa24ece0,1763436064091,HYPE-USD,Close Long,-8615.590000000004,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,39.90914536090969
PERP,0x659b13656cc6fe396714042f5571b70205b1004b07ca1d0b0963beb82bcad824,1762945830357,HYPE-USD,Close Long,-23.57,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x695871566d2a65646ad2042f5571b70205a7003c082d84360d211ca92c2e3f4f,1762945830357,HYPE-USD,Close Long,-0.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x44d74e2bce31088e4651042f5571b102037e001169342760e89ff97e8d34e278,1762945829824,HYPE-USD,Close Long,-0.49,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xc9b505ec91b521a6cb2e042f5571ae0201c500d22cb840786d7db13f50b8fb91,1762945829536,HYPE-USD,Close Long,-89.16,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x16e18f517823df2b185b042f5571ae0201c400371326fdfdbaaa3aa43727b915,1762945829536,HYPE-USD,Close Long,-134.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xfe672b802b7017b7ffe0042f5571ae0201c10065c673368aa22fd6d2ea73f1a2,1762945829536,HYPE-USD,Close Long,-42.3,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x53db3b4c0d6c0fb75554042f5571a90203110031a86f2e89f7a3e69ecc6fe9a1,1762945829134,HYPE-USD,Close Long,-36.11,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x888d60dfa72705c88a07042f5571a902030d00c5422a249a2c560c32662adfb3,1762945829134,HYPE-USD,Close Long,-68.38,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x73d05aff5ad6a580754a042f5571a902030000e4f5d9c4521799065219da7f6b,1762945829134,HYPE-USD,Close Long,-10,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x0eef0e84eb5190831068042f5571a802030d006a8654af55b2b7b9d7aa556a6d,1762945829076,HYPE-USD,Close Long,-96.43,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9fc335416d08e0c4a13c042f5571a80202e00027080bff96438be0942c0cbaaf,1762945829076,HYPE-USD,Close Long,-103.62,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x8b062f6120b8807c8c7f042f5571a80202d30046bbbb9f4e2ecedab3dfbc5a67,1762945829076,HYPE-USD,Close Long,-88.13,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x3c95168cb377d6813e0e042f5571a70202a400724e7af553e05dc1df727bb06b,1762945829002,HYPE-USD,Close Long,-32.3,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x241ab2bb66c40f0e2594042f5571a70202a100a101c72de0c7e35e0e25c7e8f8,1762945829002,HYPE-USD,Close Long,-343.14,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x47cd305fb4920c024946042f5571a702028600454f952ad4eb95dbb27395e5ec,1762945829002,HYPE-USD,Close Long,-43.88,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x2f52cc8e67ee448f30cc042f5571a7020283007402e16361d31b77e126e21e79,1762945829002,HYPE-USD,Close Long,-20.35,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xe342e64ad99848bbe4bc042f5571a602031b0030749b678d870b919d989c22a6,1762945828941,HYPE-USD,Close Long,-133.35,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x7d9bf914a675c3c47f15042f5571a602031900fa4178e2962164a46765799daf,1762945828941,HYPE-USD,Close Long,-37.43,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xcac882798ce48148cc42042f5571a6020318005f27e7a01a6e912dcc4be85b33,1762945828941,HYPE-USD,Close Long,-160.07,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb24e1ea84030b9d5b3c7042f5571a6020315008ddb33d8a75616c9faff3493c0,1762945828941,HYPE-USD,Close Long,-17.19,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xff7aa80d26af775900f4042f5571a602031400f2c1a2962ca343535fe5a35144,1762945828941,HYPE-USD,Close Long,-207.47,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x4ca731720d1e34de4e20042f5571a60203130057a81153b0f06fdcc4cc120ec8,1762945828941,HYPE-USD,Close Long,-41.02,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x99d3bad6f38cf2629b4d042f5571a602031200bc8e8011343d9c6629b280cc4d,1762945828941,HYPE-USD,Close Long,-208.51,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xe700443bd9fbafe6e87a042f5571a6020311002174feceb88ac8ef8e98ff89d1,1762945828941,HYPE-USD,Close Long,-215.43,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x342ccda0c06a6d6b35a6042f5571a602031000865b6d8c3dd7f578f37f6e4755,1762945828941,HYPE-USD,Close Long,-144.45,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x81595705a6d92aef82d3042f5571a602030f00eb41dc49c12522025865dd04da,1762945828941,HYPE-USD,Close Long,-51.18,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xce85e06a8d47e873cfff042f5571a602030e0050284b0745724e8bbd4c4bc25e,1762945828941,HYPE-USD,Close Long,-105.57,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x1bb269cf73b6a5f81d2c042f5571a602030d00b50eb9c4cabf7b152232ba7fe2,1762945828941,HYPE-USD,Close Long,-495.54,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x68def3345a25637c6a58042f5571a602030c0019f528824e0ca79e8719293d67,1762945828941,HYPE-USD,Close Long,-63.97,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb60b7c9940942100b785042f5571a602030b007edb973fd259d427ebff97faeb,1762945828941,HYPE-USD,Close Long,-31.44,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x412f8f6042a4080b42a9042f5571a50204990045dda726dde4f83ab301a7e1f5,1762945828836,HYPE-USD,Close Long,-24.73,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xfb7dc1dd5cfc18dcfcf7042f5571a502048600c2f7ff37af9f466d301bfff2c7,1762945828836,HYPE-USD,Close Long,-71.84,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x81886d1d0cab51e08302042f5571a40203fe0002a7ae70b22551186fcbaf2bcb,1762945828770,HYPE-USD,Close Long,-87.87,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x381941a9269ffb873992042f5571a40203f5008ec1931a59dbe1ecfbe593d571,1762945828770,HYPE-USD,Close Long,-0.49,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xba0f8c9241607ba8bb89042f5571a30202ef0077dc639a7a5dd837e500645593,1762945828719,HYPE-USD,Close Long,-67.71,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xba3e80dfd7c73072bbb8042f5571a10206cf00c572ca4f445e072c3296cb0a5d,1762945828546,HYPE-USD,Close Long,-102.84,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xdeb65bac4a5bb912e030042f5571a0020ca50091e55ed7e4827f06ff095f92fd,1762945828414,HYPE-USD,Close Long,-112.48,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x338e4fcfcb5d8cd23508042f557179020c3800b56650aba4d756fb228a5166bc,1762945825279,HYPE-USD,Close Long,-1.29,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x27690e50463f130628e2042f5571780203db0035e13231d8cb31b9a30532ecf0,1762945825218,HYPE-USD,Close Long,-224.45,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x535bc6c888f5dc2354d5042f5571770206ac00ae23f8faf5f724721b47f9b60d,1762945825124,HYPE-USD,Close Long,-579.58,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x41c550a14056b5af433f042f557176020d570086db59d481e58dfbf3ff5a8f99,1762945825071,HYPE-USD,Close Long,-464.02,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x81af9007db3be1418329042f557176020d3500ed763f001325783b5a9a3fbb2c,1762945825071,HYPE-USD,Close Long,-10,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xcedc196cc1aa9ec5d055042f557176020d3400525cadbd9772a4c4bf80ae78b0,1762945825071,HYPE-USD,Close Long,-10,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x69352c368e8819ce6aae042f557176020d32001c298b38a00cfdd7894d8bf3b9,1762945825071,HYPE-USD,Close Long,-145.76,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb661b59b74f6d752b7db042f557176020d3100810ff9f6245a2a60ee33fab13d,1762945825071,HYPE-USD,Close Long,-10,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x038e3f005b6594d70507042f557176020d3000e5f668b3a9a756ea531a696ec1,1762945825071,HYPE-USD,Close Long,-100,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x6cf28a278eeb80f96e6c042f557176020d28000d29ee9fcb10bb357a4def5ae4,1762945825071,HYPE-USD,Close Long,-117.01,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x5bf2e23842fe87dc5d6c042f557176020d11001dddf1a6aeffbb8d8b01f261c6,1762945825071,HYPE-USD,Close Long,-183.83,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x946265bcdd1ce51895dc042f557176020d0300a2781003ea382b110f9c10bf03,1762945825071,HYPE-USD,Close Long,-0.52,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xd44ca52377f210aad5c6042f557176020ce1000912f52f7c7815507636f5ea95,1762945825071,HYPE-USD,Close Long,-248.2,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x36d44e33adf7ca20384e042f557173020490001948fae8f2da9cf9866cfba40a,1762945824866,HYPE-USD,Close Long,-159.43,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xa74022bd6555bc9fa8b9042f55717302046901010058db714b08ce102459968a,1762945824866,HYPE-USD,Close Long,-382.82,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xf89d3c92c906a947fa16042f55717302046900786409c81a9c65e7e5880a8332,1762945824866,HYPE-USD,Close Long,-537.1,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xc7a874f02faf1a61c922042f55717302046300d5caa239336b712042eea2f44c,1762945824866,HYPE-USD,Close Long,-228.88,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x25d751ff08cd5bd42751042f5570f90205a700e4a3c07aa6c99ffd51c7c135be,1762945815646,HYPE-USD,Close Long,-0.02,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb9d092d0a61348a1bb4a042f5570ed02028000b6411667735d993e236517228c,1762945814605,HYPE-USD,Close Long,-95.79,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9cb24c03ce6309479e2c042f5570e802072600e969662819407af7568d66e332,1762945814256,HYPE-USD,Close Long,-65.39,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x1e90fafc4e9cbcdd200a042f5570e802072100e1e99fdbafc259a64f0d9096c7,1762945814256,HYPE-USD,Close Long,-170.26,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x79178c19eaa74b067a91042f5570e702034f00ff85aa69d81ce0376ca9ab24f1,1762945814178,HYPE-USD,Close Long,-107.72,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x37231c880552c303389c042f5570e7020332006da055e1d5daebc7dac4569ced,1762945814178,HYPE-USD,Close Long,-106.17,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xa444c5a0393c1650a5be042f5570e70203200085d43f3522480d70f2f83ff03b,1762945814178,HYPE-USD,Close Long,-56.75,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x679890196d337ef76912042f5570e5020bea00ff08369dc90b613b6c2c3758e2,1762945814032,HYPE-USD,Close Long,-25.47,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x36a3c876d3dbf011381d042f5570e5020be4005c6edf0ee3da6c73c992dfc9fb,1762945814032,HYPE-USD,Close Long,-129.47,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xd0fcdb40a0b96b19d276042f5570e5020be200263bbc89eb74c586935fbd4504,1762945814032,HYPE-USD,Close Long,-122.69,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xf4af58e4ee87680df629042f5570e5020bc700ca898a86e098780437ad8b41f8,1762945814032,HYPE-USD,Close Long,-558.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x03a4d0a8f00504ba051e042f5570e5020b9f008e8b08238ca76d7bfbaf08dea4,1762945814032,HYPE-USD,Close Long,-99.68,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x50d15a0dd673c23e524b042f5570e5020b9e00f37176e110f49a056095779c28,1762945814032,HYPE-USD,Close Long,-151.11,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9dfde372bce27fc29f77042f5570e5020b9d005857e59e9441c68ec57be659ad,1762945814032,HYPE-USD,Close Long,-0.49,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xeb2a6cd7a3513d46eca4042f5570e5020b9c00bd3e545c188ef3182a62551731,1762945814032,HYPE-USD,Close Long,-43.39,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x3856f63c89cffacb39d0042f5570e5020b9b002224c3199ddc1fa18f48c3d4b5,1762945814032,HYPE-USD,Close Long,-104.73,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x85837fa1703eb84f86fd042f5570e5020b9a00870b31d721294c2af42f32923a,1762945814032,HYPE-USD,Close Long,-24.66,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xa5789f54bda94e18a6f2042f5570e5020b89003a58ac6cea49414aa77cad2803,1762945814032,HYPE-USD,Close Long,-140.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xfa37c41fde5c8accfbb1042f5570e40204910005795fa99f9e006f729d5064b7,1762945813956,HYPE-USD,Close Long,-222.01,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x47644d84c4cb485148de042f5570e4020490006a5fce6723eb2cf8d783cf223b,1762945813956,HYPE-USD,Close Long,-39.3,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x2ee9e9b3781780de3063042f5570e402048d0099131a9fb0d2b29506371b5ac8,1762945813956,HYPE-USD,Close Long,-111.39,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
